id,Class
219129,0.002129877226667032
219130,0.002272789394802001
219131,0.0017521769121570242
219132,0.003714044505911293
219133,0.0013631261112383329
219134,0.002241534661051981
219135,0.0014942196260395745
219136,0.00217711977085054
219137,0.002281906048181593
219138,0.002152301934581601
219139,0.0015678819724067913
219140,0.001228456154900883
219141,0.0026289395959401872
219142,0.0005474764756201883
219143,0.0008578999653480947
219144,0.0029133129168563516
219145,0.031211648720434332
219146,0.002152301934581601
219147,0.0043189281830898225
219148,0.0032042814344783927
219149,0.001678223137126643
219150,0.00435068354153653
219151,0.0022928829959430927
219152,0.010062166745692745
219153,0.012673316217830724
219154,0.002071350123332626
219155,0.001987500309487537
219156,0.00236764026686584
219157,0.003410754994550075
219158,0.002566730009707514
219159,0.005604924004150721
219160,0.003817177016357151
219161,0.0012270079932481977
219162,0.00584226693915175
219163,0.002153229222564041
219164,0.002268558577059181
219165,0.0013808800454084952
219166,0.011203006168017848
219167,0.0005411702421326997
219168,0.0022588513012032066
219169,0.006645076260395735
219170,0.00161476550741967
219171,0.0026040357444954577
219172,0.008406654581953946
219173,0.001228456154900883
219174,0.003643234142439575
219175,0.0023528056725919933
219176,0.00856997698019231
219177,0.002129877226667032
219178,0.0059011025012164564
219179,0.006286086914161948
219180,0.003133471071006674
219181,0.002508935335141193
219182,0.004433443751435226
219183,0.0009310282608901981
219184,0.00531399706700955
219185,0.0013971262115883866
219186,0.001228456154900883
219187,0.0023256500845789687
219188,0.006850926860759085
219189,0.0005788761145243408
219190,0.008031029814044306
219191,0.0025323198787201833
219192,0.004170856557745468
219193,0.0015651749851587284
219194,0.0022634684972864727
219195,0.0048042339955766495
219196,0.0026620828449528877
219197,0.001022893075893618
219198,0.008467547000117464
219199,0.003447979839733982
219200,0.0018194515359171953
219201,0.011627917592634898
219202,0.0033959204002762277
219203,0.0031323315717331213
219204,0.004740684187741054
219205,0.0016228964516571266
219206,0.00531399706700955
219207,0.0021027216386540074
219208,0.004145359981660055
219209,0.0009205981963568696
219210,0.004042794259741628
219211,0.0013361411272894157
219212,0.0009002421013920841
219213,0.003100327821993974
219214,0.0010694357596706813
219215,0.010712113027079754
219216,0.006857899033178608
219217,0.0016464072646391104
219218,0.0016887192824500516
219219,0.0021027216386540074
219220,0.0011489964806855474
219221,0.0019541913249255783
219222,0.002388118749297141
219223,0.001705879695539872
219224,0.004806325067248684
219225,0.0034230759882892523
219226,0.0005171212356926442
219227,0.002938216768301081
219228,0.0009205981963568696
219229,3.13996389041526e-05
219230,0.0007317965605561653
219231,0.001228456154900883
219232,0.0024641226314878343
219233,0.0026620828449528877
219234,0.0019979964548109456
219235,0.01522946337371935
219236,0.0016676905465312947
219237,0.005207480904289586
219238,0.0013679569997769483
219239,0.00769438621005068
219240,0.0023256500845789687
219241,0.0006568184372055567
219242,0.000746733321139965
219243,0.0018430247622207075
219244,0.0020460744883003708
219245,0.0009687592784675831
219246,0.0009687592784675831
219247,0.0018755772654206891
219248,0.0009914934369894654
219249,0.0015810964467015028
219250,0.0824496625955897
219251,0.005425036377220761
219252,0.0029519034389069504
219253,0.002063699289686786
219254,0.0028599502638978493
219255,0.0009205981963568696
219256,0.0012884973255616126
219257,0.0013081599507877473
219258,0.0018372495961784807
219259,0.0011802950727901696
219260,0.006357988139853154
219261,0.002515367084701903
219262,0.004218960743124493
219263,0.0013679569997769483
219264,0.0009914934369894654
219265,0.005951715003216303
219266,0.003919368065787769
219267,0.0021236356718104146
219268,3.13996389041526e-05
219269,0.0007362781114208924
219270,0.002515367084701903
219271,0.0010481099686849215
219272,0.0023256500845789687
219273,0.001228456154900883
219274,0.009401405058018253
219275,3.13996389041526e-05
219276,0.0008426558736756536
219277,0.001963512222441107
219278,0.0015390137209137424
219279,0.0011589351733388496
219280,0.0011970565159967303
219281,0.04340017600466497
219282,0.00036412488804703333
219283,0.0030847212622404324
219284,0.0019541913249255783
219285,0.001148895433886017
219286,0.002576880156482433
219287,0.0016887192824500516
219288,0.003510656544511932
219289,0.0013679569997769483
219290,0.0006232720704302048
219291,0.0040156386717286035
219292,3.13996389041526e-05
219293,0.004658137552151585
219294,0.0013679569997769483
219295,0.0022551455291616195
