id,Class
219129,0.001467615678334168
219130,0.0015964594907812726
219131,0.001832571180847982
219132,0.002245494500279277
219133,0.0004265520787993254
219134,0.0021593027810033164
219135,0.0015512377091272769
219136,0.0019519577867729012
219137,0.0023542187885170953
219138,0.0026250233906998637
219139,0.0010857106463272124
219140,0.001204754111614189
219141,0.0033450089803747193
219142,0.0010857106463272124
219143,0.000688232142588451
219144,0.002205855010123441
219145,0.013168248226409421
219146,0.0013376685876284168
219147,0.003089301513065929
219148,0.0025868327289051553
219149,0.0013869880840620195
219150,0.003610949120735042
219151,0.002451385463962357
219152,0.005182277866204231
219153,0.004613008595907629
219154,0.0014770179870850818
219155,0.0017496350336355785
219156,0.0025395150922977883
219157,0.002193685434059049
219158,0.0013762693349236414
219159,0.004636535695941147
219160,0.002226186101314302
219161,0.001167789067525374
219162,0.006006789986552016
219163,0.0013762693349236414
219164,0.0013748185079976278
219165,0.0016987392798140503
219166,0.005301087132779974
219167,0.0008039122301458083
219168,0.0016015682028561787
219169,0.0034793490202656412
219170,0.0010857106463272124
219171,0.0035262705358517533
219172,0.004945955608868711
219173,0.0009522181759955312
219174,0.003304945670787005
219175,0.0025320130582345054
219176,0.007983756646310701
219177,0.001167789067525374
219178,0.005681665289275808
219179,0.003961384471913812
219180,0.003351999426092144
219181,0.0029406101074366227
219182,0.005681665289275808
219183,0.0007218338089476465
219184,0.0032851095871215593
219185,0.0006625682723236754
219186,0.0012322829787070014
219187,0.0016193790664158383
219188,0.006338716624995862
219189,0.000896622887916461
219190,0.005741961792357096
219191,0.0018788161220643974
219192,0.004636535695941147
219193,0.0010252535382347478
219194,0.0020695085835266483
219195,0.0027635312947646437
219196,0.0015576455813572302
219197,0.0009056659468754063
219198,0.006859272299407464
219199,0.0017411307644416617
219200,0.0009383139723518197
219201,0.0033124565357499636
219202,0.0026715756198199886
219203,0.004356049037002228
219204,0.0025870094644648684
219205,0.0017619145957064647
219206,0.002792402432008505
219207,0.0031309797481666787
219208,0.0022152737738956475
219209,0.0010126752840879957
219210,0.003071785479355129
219211,0.0011212368384052492
219212,0.0005406979795842139
219213,0.003979629714040936
219214,0.0010857106463272124
219215,0.002679077653883271
219216,0.003598906203725259
219217,0.0015576455813572302
219218,0.0013748185079976278
219219,0.0020134979795199534
219220,0.0010252535382347478
219221,0.0022756770433086833
219222,0.001167789067525374
219223,0.0013842208167485419
219224,0.005182277866204231
219225,0.0019408218670727054
219226,0.00027143829536194696
219227,0.0013762693349236414
219228,0.0008414214003069879
219229,0.00011214365875507206
219230,0.0007552882769198547
219231,0.002162419370666499
219232,0.0019847444885716546
219233,0.00206582153060542
219234,0.0018796161052534448
219235,0.00380330798920477
219236,0.0010857106463272124
219237,0.0033586719380875926
219238,0.0009604648655939647
219239,0.005519037987654116
219240,0.00205787004878052
219241,0.0008414214003069879
219242,0.0008039122301458083
219243,0.0010252535382347478
219244,0.001042521794936707
219245,0.0010715014889555328
219246,0.001578977536340368
219247,0.0018059958596272651
219248,0.000688232142588451
219249,0.0013297171058035163
219250,0.02523413992706235
219251,0.004938519867460259
219252,0.0013297171058035163
219253,0.002005995945456671
219254,0.00331841954478634
219255,0.0016703388641704999
219256,0.0008570419936494526
219257,0.00037157301470520866
219258,0.00341896844116888
219259,0.0009325213886086754
219260,0.002799248138497599
219261,0.002897810725835127
219262,0.0027739405784780145
219263,0.0010857106463272124
219264,0.0009220489945791362
219265,0.003598906203725259
219266,0.0027522032140921368
219267,0.0028854492943277627
219268,0.00011214365875507206
219269,0.0012941909137254796
219270,0.0033895913884661928
219271,0.0002698192979756107
219272,0.0025320130582345054
219273,0.0016571428807068604
219274,0.0030644666911899855
219275,8.01538954793203e-05
219276,0.001167789067525374
219277,0.001233733805633015
219278,0.0013068341885826994
219279,0.0006530886443426925
219280,0.0008414214003069879
219281,0.026258592815188473
219282,0.0002698192979756107
219283,0.0025320130582345054
219284,0.00205787004878052
219285,0.0012033032846881756
219286,0.00205787004878052
219287,0.0013748185079976278
219288,0.00331841954478634
219289,0.0012941909137254796
219290,0.0003564329047752964
219291,0.002206650879710641
219292,0.00023782953469985894
219293,0.004197872893657433
219294,0.0014988236408610476
219295,0.0026613223040915066
219296,0.0009175205935973368
219297,0.005864427443718841
219298,0.004576239192859859
219299,0.0014690665052601816
219300,0.0008414214003069879
219301,0.0014568969291957898
219302,0.0016892566611178127
219303,0.0013762693349236414
219304,0.0017504927596498202
219305,0.0022167656147047917
219306,0.0011582018824940641
219307,0.001842542189978613
219308,0.0006964574173850297
219309,0.0010857106463272124
219310,0.00205787004878052
219311,0.0013842208167485419
219312,0.0037831068036480306
219313,0.0005871439062350516
219314,0.0013842208167485419
219315,0.0011226756904160274
219316,0.000896622887916461
219317,0.0022780602046381508
219318,0.005786736089489831
219319,0.001542012492251553
219320,0.0013068341885826994
219321,0.0024270279971760323
219322,0.0011212368384052492
219323,0.003344425009943742
219324,0.0013762693349236414
219325,0.0010861843451200402
219326,0.014516896861703599
219327,0.0010252535382347478
219328,0.0007218338089476465
219329,0.001832571180847982
219330,0.0009431751170365859
219331,0.0032610217646336717
219332,0.0035960232780199866
219333,0.0022988440359029538
219334,0.0002698192979756107
219335,0.0031146814822806896
219336,0.006726512118723736
219337,0.0015209406085840305
219338,0.0012897054531191368
219339,0.0031699291073380774
219340,0.0018788161220643974
219341,0.0004891332154536203
219342,0.005741961792357096
219343,0.000925118818891486
219344,0.0013762693349236414
219345,0.0024574366710996263
219346,0.0019847444885716546
219347,0.001004127415777298
219348,0.0003535167165601088
219349,0.0074441427214118104
219350,0.002060263370768896
219351,0.0010252535382347478
219352,0.0014618585967722327
219353,0.0012941909137254796
219354,0.0009801401611254008
219355,0.006726512118723736
219356,0.006285492105326772
219357,0.0026715756198199886
219358,0.0015405189599888988
219359,0.00018774087677744884
219360,0.0012941909137254796
219361,0.0013748185079976278
219362,0.005488064569006556
219363,0.0025793306948418723
219364,0.003518278609453111
219365,0.0009866527909395233
219366,0.00047275690648810264
219367,0.0013762693349236414
219368,0.0010126752840879957
219369,0.0019772424545083716
219370,0.0046439898920851395
219371,0.001204754111614189
219372,0.0013762693349236414
219373,0.0018979169425927544
219374,0.0013250801490435416
219375,0.000688232142588451
219376,0.0013054048535121056
219377,0.0009371958891287728
219378,0.001167789067525374
219379,0.0009310920535380815
219380,0.0019239175242585088
219381,0.004542481961077026
219382,0.0017504927596498202
219383,0.0009371958891287728
219384,0.0015496940995323298
219385,0.0010012180121818349
219386,0.0008630212215572656
219387,0.000959004521727767
219388,0.0012946646125183074
219389,0.00225772911344729
219390,0.0019249086635794942
219391,0.0009383139723518197
219392,0.002060992351687034
219393,0.0019133280898373365
219394,0.0019526464098329937
219395,0.003979629714040936
219396,0.0004808865258551868
219397,0.0014956559408485603
219398,0.001832571180847982
219399,0.0013748185079976278
219400,0.0013762693349236414
219401,0.007954166349316073
219402,0.0007298337049535524
219403,0.004383115419249109
219404,8.01538954793203e-05
219405,0.0008520834566522695
219406,0.0007458858146792327
219407,0.0027393741569645587
219408,0.001233733805633015
219409,0.0013762693349236414
219410,0.001204754111614189
219411,0.0033657371813937075
219412,0.0013701293404755773
219413,0.0016145037284184048
219414,0.00021389737548467002
219415,0.002852228017157255
219416,0.00205787004878052
219417,0.002304774037852753
219418,0.0002698192979756107
219419,0.006746537920246018
219420,0.001233733805633015
219421,0.0012946646125183074
219422,0.0012484166617975224
219423,0.0007683860380677714
219424,0.005301087132779974
219425,0.00325915886440801
219426,0.0026613223040915066
219427,0.0018311203539219684
219428,0.0016015682028561787
219429,0.003938819560179113
219430,0.002005995945456671
219431,0.0010857106463272124
219432,0.00043862914903661216
219433,0.0010797314184193992
219434,0.0008414214003069879
219435,0.0012941909137254796
219436,0.004320338545019177
219437,0.002005995945456671
219438,0.002595525696304483
219439,0.004636535695941147
219440,0.008579394241236682
219441,0.0025793306948418723
219442,0.0021455585070421536
219443,0.0019301591840699826
219444,0.001832571180847982
219445,0.00543050241846231
219446,0.0019239175242585088
219447,0.0024384065974884365
219448,0.0010857106463272124
219449,0.003138931229991579
219450,0.003875220545233933
219451,0.00046119377054848216
219452,0.004197872893657433
219453,0.0013762693349236414
219454,0.0015019182126936742
219455,0.0022111768843271653
219456,0.006869172057762615
219457,0.002731872122901276
219458,0.0019966883210895156
219459,0.0006241089503238665
219460,0.0013762693349236414
219461,0.006516813614456279
219462,0.00011214365875507206
219463,0.0032363411235881785
219464,0.004064982311138229
219465,0.0011871815765128902
219466,0.003149598016147217
219467,0.0025399645400594056
219468,0.003432627020364292
219469,0.0004525598587693256
219470,0.005620940668487945
219471,0.004673254267346592
219472,0.0026643387727759756
219473,0.01694157794466341
219474,0.006884458795258945
219475,0.0012941909137254796
219476,0.0009407506954854051
219477,0.0013762693349236414
219478,0.00225772911344729
219479,8.01538954793203e-05
219480,0.005042783772850596
219481,0.006795515733231035
219482,0.005074866294057052
219483,0.004576239192859859
219484,0.0011226756904160274
219485,0.0008035756554582192
219486,0.0009522181759955312
219487,0.004885659105787423
219488,0.0026692737859164073
219489,0.0037377085987250072
219490,0.001161809839617561
219491,0.0009056659468754063
219492,0.00290531275989841
219493,0.00331841954478634
219494,0.0010715014889555328
219495,0.0012322829787070014
219496,0.0011757405493502745
219497,0.0015666545084821824
219498,0.001129524434190625
219499,0.0031749779853619776
219500,0.0016015682028561787
219501,0.005024331189669022
219502,0.0016240909134497149
219503,0.002218216441630805
219504,0.0009065423878347963
219505,0.002916428993815665
219506,0.003987368443696334
219507,0.0003535167165601088
219508,0.01279903620785319
219509,0.005323989703903328
219510,0.0010192743103269346
219511,0.0014690665052601816
219512,0.002692821927844434
219513,0.005461475133418177
219514,0.002442108573639065
219515,0.00146484841102069
219516,0.0011697613214424615
219517,0.0025660791161660475
219518,0.006708638703304569
219519,0.0007218338089476465
219520,0.0012941909137254796
219521,0.005024331189669022
219522,0.004289359474233478
219523,0.006374451071623105
219524,0.0015405189599888988
219525,0.0016945785353215366
219526,0.001215677507487915
219527,0.0020424012546453835
219528,0.0006126349245660743
219529,0.0010857106463272124
219530,0.003616687474855856
219531,0.0011663382405993606
219532,0.0034579821063718233
219533,0.002799248138497599
219534,0.0034473082136201793
219535,0.0013842208167485419
219536,0.0022167656147047917
219537,0.0009431751170365859
