id,Class
219129,0.0021830375657393335
219130,0.0025784820597896897
219131,0.002013134701758546
219132,0.004471457018026456
219133,0.0009418500911282244
219134,0.0018429815421075093
219135,0.001461337245081538
219136,0.002246289859464907
219137,0.002175458937572255
219138,0.0024933757055172383
219139,0.0017942194970439825
219140,0.001359218276483121
219141,0.0023821991871757478
219142,0.0007266497014286075
219143,0.0010764385613669819
219144,0.0026629379583406497
219145,0.03477030449226469
219146,0.002316578219696999
219147,0.00459309926622819
219148,0.003749288502980323
219149,0.0018816236177682459
219150,0.005230930608931544
219151,0.002163680972052037
219152,0.012596552118840792
219153,0.01357608335987585
219154,0.0019715312813682615
219155,0.0020043954891367666
219156,0.0026929830068474865
219157,0.0035516339542574957
219158,0.0024008102155981667
219159,0.005845592985467785
219160,0.003437011348143998
219161,0.0011105702794630586
219162,0.00631496670957076
219163,0.0021054617778754467
219164,0.002419550960326548
219165,0.0016079061884957356
219166,0.012507056686143292
219167,0.00035003693290687926
219168,0.00220616554945845
219169,0.006246954519821736
219170,0.0017207854852350148
219171,0.0024662703371452787
219172,0.007765971916468844
219173,0.0012328396922349023
219174,0.0038852810042601465
219175,0.0023821991871757478
219176,0.010107576878571532
219177,0.002274787166489572
219178,0.005056919446766299
219179,0.0074398912258298935
219180,0.003274345749320312
219181,0.0027085933857175313
219182,0.004294191381626763
219183,0.0006730871376491485
219184,0.00466081375057949
219185,0.0015401944630177241
219186,0.001359218276483121
219187,0.002095572836529367
219188,0.0076792444486698235
219189,0.0008253247006989875
219190,0.007748995436065012
219191,0.0026995903599374553
219192,0.0037283871886033063
219193,0.0016753016866294132
219194,0.002167655057891805
219195,0.005292393775765534
219196,0.00311461715748734
219197,0.0006899669340631694
219198,0.009319959552081461
219199,0.0035791757229315852
219200,0.0018226081195630672
219201,0.010776537858670769
219202,0.0035516339542574957
219203,0.0034756500227317035
219204,0.004555195077824056
219205,0.001461337245081538
219206,0.006682194423624693
219207,0.002246289859464907
219208,0.00400399717368508
219209,0.000883050832296528
219210,0.003749371676549306
219211,0.0014857536575087677
219212,0.000841036314005304
219213,0.0029714277681053914
219214,0.0010764385613669819
219215,0.008324196444159021
219216,0.007070760241494195
219217,0.0016268729396335124
219218,0.001749361845176657
219219,0.00216205786356374
219220,0.000883050832296528
219221,0.002141526424620315
219222,0.0025294803227902283
219223,0.00169552886407453
219224,0.004868278690924742
219225,0.003410255077031152
219226,0.0005696213187024295
219227,0.0029999945513738417
219228,0.0007597294235589415
219229,3.3079722130334106e-05
219230,0.0010048822107408637
219231,0.001361012137613467
219232,0.0024208796202413057
219233,0.00287139258823738
219234,0.0018770997024986197
219235,0.015324275113522284
219236,0.0014545926207845039
219237,0.005327000445763952
219238,0.0012328396922349023
219239,0.007186799439981487
219240,0.002304747884181961
219241,0.0006802393492674108
219242,0.0006712932765188025
219243,0.001899149585368116
219244,0.001903254626218455
219245,0.000883050832296528
219246,0.0012059446237644414
219247,0.002247182569218033
219248,0.0010048822107408637
